 A16905_26L_model                                                                 REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP

INTEGRATION PRECISION =  0.1000E-10  ROOT PRECISION =  0.1000E-10  GRAVITY CUT OFF =  0.1260     RAD/S


      MODE        W(RAD/S)       W(MHZ)          T(SECS)      GRP VEL(KM/S)        Q             RAYLQUO

    1 T    1   0.7745587E-02    1.232748        811.1955        2.593220        259.5170      -0.1368901E-07
    0 T    2   0.2384460E-02   0.3794986        2635.056        9.191384        247.6206      -0.6333013E-09
    0 T    3   0.3687625E-02   0.5869037        1703.857        7.633498        237.1015      -0.1442596E-08
    0 T    4   0.4819520E-02   0.7670504        1303.695        6.827168        225.2526      -0.2411837E-08
    0 T    5   0.5846959E-02   0.9305725        1074.607        6.276171        213.4397      -0.3637576E-08
    0 T    6   0.6800957E-02    1.082406        923.8679        5.881775        202.5267      -0.4936953E-08
    0 T    7   0.7702038E-02    1.225817        815.7822        5.595278        192.8417      -0.6282831E-08
    0 T    8   0.8564306E-02    1.363052        733.6479        5.382370        184.3995      -0.7599295E-08
    0 T    9   0.9397350E-02    1.495635        668.6124        5.219585        177.0912      -0.8826673E-08
    0 T   10   0.1020777E-01    1.624617        615.5298        5.091855        170.7789      -0.9842623E-08
    0 T   11   0.1100026E-01    1.750746        571.1851        4.989686        165.3285      -0.1075053E-07
    0 T   12   0.1177833E-01    1.874579        533.4530        4.906945        160.6198      -0.1171864E-07
    0 T   13   0.1254468E-01    1.996547        500.8647        4.839457        156.5472      -0.1249917E-07
    0 T   14   0.1330144E-01    2.116990        472.3687        4.784205        153.0191      -0.1342473E-07
    0 T   15   0.1405036E-01    2.236185        447.1902        4.738895        149.9567      -0.1410941E-07
    0 T   16   0.1479285E-01    2.354355        424.7447        4.701720        147.2926      -0.1448920E-07
    0 T   17   0.1553006E-01    2.471686        404.5821        4.671227        144.9692      -0.1531480E-07
    0 T   18   0.1626295E-01    2.588329        386.3496        4.646228        142.9378      -0.1578783E-07
    0 T   19   0.1699230E-01    2.704408        369.7666        4.625753        141.1571      -0.1656997E-07
    0 T   20   0.1771875E-01    2.820026        354.6066        4.609001        139.5921      -0.1660524E-07
    0 T   21   0.1844283E-01    2.935268        340.6845        4.595314        138.2133      -0.1740329E-07
    0 T   22   0.1916498E-01    3.050201        327.8472        4.584149        136.9957      -0.1774272E-07
    0 T   23   0.1988556E-01    3.164885        315.9673        4.575057        135.9181      -0.1802742E-07
    0 T   24   0.2060486E-01    3.279365        304.9371        4.567668        134.9624      -0.1831824E-07
    0 T   25   0.2132312E-01    3.393680        294.6653        4.561677        134.1133      -0.1917886E-07
    0 T   26   0.2204055E-01    3.507862        285.0739        4.556831        133.3578      -0.1881130E-07
    0 T   27   0.2275730E-01    3.621937        276.0954        4.552921        132.6846      -0.1974460E-07
    0 T   28   0.2347351E-01    3.735925        267.6714        4.549774        132.0843      -0.2001045E-07
    0 T   29   0.2418928E-01    3.849843        259.7509        4.547246        131.5485      -0.2026738E-07
    0 T   30   0.2490470E-01    3.963706        252.2892        4.545219        131.0702      -0.2051176E-07
    0 T   31   0.2561984E-01    4.077524        245.2469        4.543593        130.6432      -0.2075752E-07
    0 T   32   0.2633476E-01    4.191307        238.5891        4.542288        130.2624      -0.2099155E-07
    0 T   33   0.2704950E-01    4.305061        232.2847        4.541234        129.9230      -0.2122392E-07
    0 T   34   0.2776409E-01    4.418793        226.3062        4.540375        129.6210      -0.2145439E-07
    0 T   35   0.2847857E-01    4.532505        220.6285        4.539664        129.3531      -0.2168684E-07
    0 T   36   0.2919295E-01    4.646202        215.2296        4.539062        129.1160      -0.2192784E-07
    0 T   37   0.2990724E-01    4.759885        210.0891        4.538537        128.9073      -0.2204685E-07
    0 T   38   0.3062146E-01    4.873557        205.1890        4.538061        128.7246      -0.2229387E-07
    0 T   39   0.3133561E-01    4.987217        200.5126        4.537613        128.5657      -0.2250298E-07
    0 T   40   0.3204969E-01    5.100867        196.0451        4.537173        128.4290      -0.2280985E-07
    0 T   41   0.3276370E-01    5.214505        191.7727        4.536726        128.3128      -0.2304760E-07
    0 T   42   0.3347765E-01    5.328133        187.6830        4.536260        128.2157      -0.2349179E-07
    0 T   43   0.3419152E-01    5.441749        183.7644        4.535765        128.1366      -0.2382119E-07
    0 T   44   0.3490531E-01    5.555353        180.0066        4.535231        128.0743      -0.2398076E-07
    0 T   45   0.3561902E-01    5.668942        176.3997        4.534651        128.0278      -0.2423319E-07
    0 T   46   0.3633263E-01    5.782517        172.9351        4.534021        127.9964      -0.2460499E-07
    0 T   47   0.3704613E-01    5.896075        169.6043        4.533334        127.9793      -0.2488068E-07
    0 T   48   0.3775953E-01    6.009616        166.4000        4.532588        127.9758      -0.2516917E-07
    0 T   49   0.3847280E-01    6.123137        163.3150        4.531780        127.9854      -0.2490090E-07
    0 T   50   0.3918594E-01    6.236637        160.3428        4.530906        128.0075      -0.2520440E-07
    0 T   51   0.3989894E-01    6.350114        157.4775        4.529966        128.0416      -0.2534429E-07
    0 T   52   0.4061179E-01    6.463567        154.7133        4.528958        128.0875      -0.2562326E-07
    0 T   53   0.4132447E-01    6.576993        152.0452        4.527881        128.1447      -0.2587452E-07
    0 T   54   0.4203697E-01    6.690392        149.4681        4.526734        128.2129      -0.2616556E-07
    0 T   55   0.4274929E-01    6.803761        146.9775        4.525517        128.2920      -0.2648300E-07
    0 T   56   0.4346141E-01    6.917098        144.5693        4.524228        128.3815      -0.2623015E-07
    0 T   57   0.4417332E-01    7.030402        142.2394        4.522870        128.4814      -0.2649583E-07
    0 T   58   0.4488501E-01    7.143671        139.9840        4.521440        128.5915      -0.2678018E-07
    0 T   59   0.4559647E-01    7.256903        137.7998        4.519939        128.7116      -0.2703995E-07
    0 T   60   0.4630768E-01    7.370096        135.6834        4.518368        128.8416      -0.2732755E-07
    0 T   61   0.4701864E-01    7.483249        133.6318        4.516726        128.9815      -0.2759320E-07
    0 T   62   0.4772933E-01    7.596359        131.6420        4.515015        129.1311      -0.2791669E-07
    0 T   63   0.4843975E-01    7.709426        129.7114        4.513233        129.2903      -0.2825953E-07
    0 T   64   0.4914988E-01    7.822446        127.8373        4.511383        129.4593      -0.2853280E-07
    0 T   65   0.4985971E-01    7.935419        126.0173        4.509463        129.6378      -0.2882937E-07
    0 T   66   0.5056923E-01    8.048342        124.2492        4.507474        129.8259      -0.2911084E-07
    0 T   67   0.5127843E-01    8.161215        122.5308        4.505418        130.0236      -0.2955757E-07
    0 T   68   0.5198729E-01    8.274035        120.8600        4.503293        130.2309      -0.2988500E-07
    0 T   69   0.5269582E-01    8.386800        119.2350        4.501101        130.4479      -0.3022077E-07
    0 T   70   0.5340399E-01    8.499509        117.6539        4.498842        130.6745      -0.3060868E-07
    0 T   71   0.5411179E-01    8.612160        116.1149        4.496517        130.9108      -0.3091997E-07
    0 T   72   0.5481923E-01    8.724751        114.6165        4.494125        131.1568      -0.3127492E-07
    0 T   73   0.5552627E-01    8.837281        113.1570        4.491667        131.4127      -0.3198871E-07
    0 T   74   0.5623293E-01    8.949748        111.7350        4.489144        131.6784      -0.3232742E-07
    0 T   75   0.5693917E-01    9.062151        110.3491        4.486556        131.9540      -0.3244878E-07
    0 T   76   0.5764500E-01    9.174487        108.9979        4.483903        132.2397      -0.3251860E-07
    0 T   77   0.5835041E-01    9.286756        107.6802        4.481185        132.5354      -0.3329573E-07
    0 T   78   0.5905537E-01    9.398955        106.3948        4.478404        132.8414      -0.3376154E-07
    0 T   79   0.5975989E-01    9.511083        105.1405        4.475560        133.1576      -0.3414491E-07
    0 T   80   0.6046396E-01    9.623138        103.9162        4.472652        133.4842      -0.3453618E-07
    0 T   81   0.6116755E-01    9.735119        102.7209        4.469682        133.8213      -0.3510620E-07
    0 T   82   0.6187067E-01    9.847023        101.5535        4.466649        134.1690      -0.3550718E-07
    0 T   83   0.6257331E-01    9.958851        100.4132        4.463554        134.5274      -0.3604971E-07
    0 T   84   0.6327544E-01    10.07060        99.29895        4.460398        134.8966      -0.3645200E-07
    0 T   85   0.6397707E-01    10.18227        98.20995        4.457181        135.2768      -0.3687412E-07
    0 T   86   0.6467819E-01    10.29385        97.14535        4.453903        135.6680      -0.3721380E-07
    0 T   87   0.6537877E-01    10.40536        96.10436        4.450565        136.0704      -0.3763865E-07
    0 T   88   0.6607883E-01    10.51677        95.08621        4.447167        136.4842      -0.3807313E-07
    0 T   89   0.6677834E-01    10.62810        94.09017        4.443710        136.9094      -0.3848737E-07
    0 T   90   0.6747729E-01    10.73934        93.11555        4.440194        137.3463      -0.3892954E-07
    0 T   91   0.6817568E-01    10.85050        92.16168        4.436619        137.7948      -0.3936034E-07
    0 T   92   0.6887350E-01    10.96156        91.22791        4.432987        138.2552      -0.3980527E-07
    0 T   93   0.6957074E-01    11.07253        90.31362        4.429298        138.7277      -0.4025167E-07
    0 T   94   0.7026738E-01    11.18340        89.41823        4.425552        139.2123      -0.4068269E-07
    0 T   95   0.7096343E-01    11.29418        88.54117        4.421749        139.7093      -0.4114346E-07
    0 T   96   0.7165887E-01    11.40486        87.68190        4.417892        140.2186      -0.4159402E-07
    0 T   97   0.7235369E-01    11.51545        86.83988        4.413979        140.7406      -0.4204017E-07
    0 T   98   0.7304788E-01    11.62593        86.01462        4.410012        141.2754      -0.4249858E-07
    0 T   99   0.7374144E-01    11.73631        85.20563        4.405991        141.8230      -0.4294930E-07
    0 T  100   0.7443435E-01    11.84660        84.41244        4.401918        142.3837      -0.4339820E-07
    0 T  101   0.7512662E-01    11.95677        83.63461        4.397793        142.9577      -0.4384626E-07
    0 T  102   0.7581822E-01    12.06684        82.87171        4.393616        143.5450      -0.4430106E-07
    0 T  103   0.7650916E-01    12.17681        82.12331        4.389388        144.1458      -0.4458975E-07
    0 T  104   0.7719942E-01    12.28667        81.38902        4.385110        144.7602      -0.4504559E-07
    0 T  105   0.7788899E-01    12.39642        80.66846        4.380784        145.3885      -0.4547374E-07
    0 T  106   0.7857788E-01    12.50606        79.96125        4.376409        146.0308      -0.4593137E-07
    0 T  107   0.7926606E-01    12.61559        79.26703        4.371988        146.6872      -0.4638789E-07
    0 T  108   0.7995354E-01    12.72500        78.58545        4.367519        147.3579      -0.4684752E-07
    0 T  109   0.8064031E-01    12.83430        77.91619        4.363006        148.0430      -0.4730283E-07
    0 T  110   0.8132635E-01    12.94349        77.25891        4.358448        148.7427      -0.4775869E-07
    0 T  111   0.8201167E-01    13.05256        76.61331        4.353846        149.4571      -0.4820648E-07
    0 T  112   0.8269625E-01    13.16152        75.97908        4.349202        150.1864      -0.4865980E-07
    0 T  113   0.8338009E-01    13.27035        75.35594        4.344517        150.9307      -0.4911254E-07
    0 T  114   0.8406318E-01    13.37907        74.74361        4.339791        151.6902      -0.4956356E-07
    0 T  115   0.8474552E-01    13.48767        74.14180        4.335026        152.4649      -0.5073693E-07
    0 T  116   0.8542710E-01    13.59614        73.55026        4.330223        153.2551      -0.5120545E-07
    0 T  117   0.8610791E-01    13.70450        72.96874        4.325384        154.0609      -0.5167199E-07
    0 T  118   0.8678795E-01    13.81273        72.39698        4.320508        154.8824      -0.5213630E-07
    0 T  119   0.8746721E-01    13.92084        71.83475        4.315598        155.7198      -0.5259812E-07
    0 T  120   0.8814569E-01    14.02882        71.28182        4.310655        156.5731      -0.5305720E-07
    0 T  121   0.8882338E-01    14.13668        70.73797        4.305679        157.4425      -0.5351334E-07
    0 T  122   0.8950027E-01    14.24441        70.20297        4.300673        158.3282      -0.5396617E-07
    0 T  123   0.9017637E-01    14.35202        69.67663        4.295637        159.2301      -0.5441549E-07
    0 T  124   0.9085167E-01    14.45949        69.15872        4.290573        160.1486      -0.5486112E-07
    0 T  125   0.9152615E-01    14.56684        68.64907        4.285482        161.0836      -0.5530264E-07
    0 T  126   0.9219983E-01    14.67406        68.14747        4.280366        162.0353      -0.5573988E-07
    0 T  127   0.9287269E-01    14.78115        67.65374        4.275225        163.0037      -0.5617265E-07
    0 T  128   0.9354474E-01    14.88811        67.16770        4.270062        163.9891      -0.5660056E-07
    0 T  129   0.9421596E-01    14.99494        66.68918        4.264877        164.9914      -0.5703084E-07
    0 T  130   0.9488635E-01    15.10163        66.21801        4.259672        166.0108      -0.5744852E-07
    0 T  131   0.9555592E-01    15.20820        65.75401        4.254448        167.0473      -0.5786036E-07
    0 T  132   0.9622466E-01    15.31463        65.29704        4.249207        168.1011      -0.5826641E-07
    0 T  133   0.9689256E-01    15.42093        64.84693        4.243949        169.1721      -0.5866641E-07
    0 T  134   0.9755962E-01    15.52710        64.40354        4.238678        170.2606      -0.5907661E-07
    0 T  135   0.9822585E-01    15.63313        63.96672        4.233393        171.3664      -0.5948193E-07
    0 T  136   0.9889123E-01    15.73903        63.53632        4.228097        172.4898      -0.5987442E-07
    0 T  137   0.9955577E-01    15.84479        63.11221        4.222790        173.6307      -0.6026026E-07
    0 T  138   0.1002195        15.95042        62.69426        4.217474        174.7892      -0.6065085E-07
    0 T  139   0.1008823        16.05592        62.28232        4.212151        175.9654      -0.6102449E-07
    0 T  140   0.1015443        16.16128        61.87628        4.206822        177.1592      -0.6136753E-07
    0 T  141   0.1022055        16.26651        61.47601        4.201488        178.3708      -0.6168258E-07
    0 T  142   0.1028658        16.37160        61.08138        4.196151        179.6001      -0.6203194E-07
    0 T  143   0.1035253        16.47656        60.69229        4.190811        180.8471      -0.6236106E-07
    0 T  144   0.1041839        16.58138        60.30861        4.185472        182.1119      -0.6268934E-07
    0 T  145   0.1048416        16.68607        59.93024        4.180133        183.3945      -0.6299686E-07
    0 T  146   0.1054986        16.79062        59.55707        4.174796        184.6948      -0.6330555E-07
    0 T  147   0.1061546        16.89504        59.18899        4.169462        186.0129      -0.6357975E-07
    0 T  148   0.1068099        16.99932        58.82589        4.164133        187.3487      -0.6385468E-07
    0 T  149   0.1074642        17.10347        58.46768        4.158810        188.7023      -0.6410997E-07
    0 T  150   0.1081178        17.20748        58.11427        4.153495        190.0735      -0.6439854E-07
    0 T  151   0.1087705        17.31136        57.76555        4.148188        191.4625      -0.6474680E-07
    0 T  152   0.1094223        17.41510        57.42143        4.142891        192.8690      -0.6494495E-07
    0 T  153   0.1100733        17.51871        57.08182        4.137605        194.2931      -0.6518034E-07
    0 T  154   0.1107235        17.62219        56.74664        4.132331        195.7348      -0.6542645E-07
    0 T  155   0.1113728        17.72553        56.41579        4.127070        197.1938      -0.6562631E-07
    0 T  156   0.1120213        17.82875        56.08920        4.121823        198.6703      -0.6583906E-07
    0 T  157   0.1126690        17.93182        55.76677        4.116593        200.1641      -0.6602551E-07
    0 T  158   0.1133158        18.03477        55.44844        4.111379        201.6751      -0.6618019E-07
    0 T  159   0.1139618        18.13759        55.13413        4.106182        203.2033      -0.6790515E-07
    0 T  160   0.1146070        18.24027        54.82375        4.101004        204.7486      -0.7095581E-07
    0 T  161   0.1152514        18.34282        54.51723        4.095847        206.3107      -0.7116673E-07
    0 T  162   0.1158949        18.44525        54.21450        4.090709        207.8898      -0.7139738E-07
    0 T  163   0.1165376        18.54754        53.91550        4.085594        209.4855      -0.7162625E-07
    0 T  164   0.1171796        18.64971        53.62014        4.080501        211.0979      -0.7179954E-07
    0 T  165   0.1178207        18.75174        53.32837        4.075431        212.7267      -0.7200772E-07
    0 T  166   0.1184610        18.85365        53.04012        4.070386        214.3719      -0.7173066E-07
    0 T  167   0.1191005        18.95543        52.75532        4.065366        216.0332      -0.7188630E-07
    0 T  168   0.1197392        19.05709        52.47391        4.060372        217.7107      -0.7202119E-07
    0 T  169   0.1203772        19.15862        52.19583        4.055404        219.4040      -0.7212838E-07
    0 T  170   0.1210143        19.26002        51.92102        4.050464        221.1131      -0.7226585E-07
    0 T  171   0.1216507        19.36130        51.64942        4.045553        222.8378      -0.7238827E-07
    0 T  172   0.1222862        19.46246        51.38097        4.040670        224.5779      -0.7251564E-07
    0 T  173   0.1229210        19.56349        51.11562        4.035816        226.3332      -0.7261756E-07
    0 T  174   0.1235551        19.66440        50.85331        4.030993        228.1036      -0.7271897E-07
    0 T  175   0.1241884        19.76519        50.59400        4.026200        229.8888      -0.7296202E-07
    0 T  176   0.1248209        19.86586        50.33762        4.021439        231.6887      -0.7304658E-07
    0 T  177   0.1254526        19.96641        50.08412        4.016709        233.5031      -0.7310706E-07
    0 T  178   0.1260837        20.06684        49.83346        4.012012        235.3317      -0.7318712E-07
    0 T  179   0.1267139        20.16715        49.58559        4.007348        237.1744      -0.7323660E-07
    0 T  180   0.1273435        20.26734        49.34046        4.002716        239.0309      -0.7328345E-07
    0 T  181   0.1279723        20.36742        49.09802        3.998119        240.9011      -0.7332741E-07
    0 T  182   0.1286003        20.46738        48.85823        3.993555        242.7847      -0.7334938E-07
    0 T  183   0.1292277        20.56723        48.62104        3.989026        244.6814      -0.7336123E-07
    0 T  184   0.1298543        20.66696        48.38641        3.984532        246.5911      -0.7337887E-07
    0 T  185   0.1304803        20.76658        48.15429        3.980073        248.5135      -0.7338612E-07
    0 T  186   0.1311055        20.86609        47.92465        3.975649        250.4483      -0.7334091E-07
    0 T  187   0.1317300        20.96548        47.69744        3.971260        252.3954      -0.7332421E-07
    0 T  188   0.1323539        21.06477        47.47263        3.966908        254.3544      -0.7329171E-07
    0 T  189   0.1329770        21.16395        47.25017        3.962592        256.3251      -0.7326504E-07
    0 T  190   0.1335995        21.26301        47.03002        3.958312        258.3073      -0.7322280E-07
    0 T  191   0.1342212        21.36197        46.81215        3.954068        260.3007      -0.7389027E-07
    0 T  192   0.1348424        21.46083        46.59653        3.949861        262.3050      -0.7384575E-07
    0 T  193   0.1354628        21.55958        46.38310        3.945691        264.3200      -0.7379337E-07
    0 T  194   0.1360826        21.65822        46.17185        3.941558        266.3453      -0.7373324E-07
    0 T  195   0.1367017        21.75676        45.96273        3.937461        268.3808      -0.7366552E-07
    0 T  196   0.1373202        21.85519        45.75572        3.933402        270.4261      -0.7359031E-07
    0 T  197   0.1379381        21.95353        45.55077        3.929379        272.4810      -0.7350776E-07
    0 T  198   0.1385553        22.05176        45.34785        3.925394        274.5451      -0.7343784E-07
    0 T  199   0.1391719        22.14989        45.14694        3.921446        276.6183      -0.7334130E-07
    0 T  200   0.1397878        22.24793        44.94801        3.917535        278.7001      -0.7323784E-07
    0 T  201   0.1404032        22.34586        44.75101        3.913661        280.7904      -0.7312757E-07
    0 T  202   0.1410179        22.44370        44.55593        3.909825        282.8888      -0.7301065E-07
    0 T  203   0.1416321        22.54144        44.36273        3.906025        284.9951      -0.7288721E-07
    0 T  204   0.1422456        22.63909        44.17139        3.902262        287.1089      -0.7275740E-07
    0 T  205   0.1428585        22.73664        43.98187        3.898536        289.2300      -0.7262136E-07
    0 T  206   0.1434709        22.83410        43.79415        3.894847        291.3580      -0.7247924E-07
    0 T  207   0.1440826        22.93146        43.60821        3.891195        293.4927      -0.7233116E-07
    0 T  208   0.1446938        23.02874        43.42400        3.887579        295.6337      -0.7217729E-07
    0 T  209   0.1453044        23.12592        43.24152        3.884000        297.7808      -0.7201777E-07
    0 T  210   0.1459145        23.22301        43.06073        3.880458        299.9337      -0.7185273E-07
    0 T  211   0.1465240        23.32002        42.88161        3.876951        302.0920      -0.7168233E-07
    0 T  212   0.1471329        23.41693        42.70414        3.873480        304.2556      -0.7150670E-07
    0 T  213   0.1477413        23.51376        42.52829        3.870046        306.4239      -0.7133150E-07
    0 T  214   0.1483492        23.61051        42.35403        3.866647        308.5969      -0.7114596E-07
    0 T  215   0.1489565        23.70716        42.18134        3.863283        310.7741      -0.7095563E-07
    0 T  216   0.1495633        23.80374        42.01021        3.859955        312.9552      -0.7076065E-07
    0 T  217   0.1501695        23.90023        41.84061        3.856662        315.1400      -0.7056116E-07
    0 T  218   0.1507753        23.99663        41.67251        3.853404        317.3282      -0.7035731E-07
    0 T  219   0.1513805        24.09296        41.50591        3.850181        319.5195      -0.7014922E-07
    0 T  220   0.1519852        24.18920        41.34076        3.846992        321.7135      -0.6993705E-07
    0 T  221   0.1525895        24.28537        41.17706        3.843838        323.9099      -0.6972093E-07
    0 T  222   0.1531932        24.38145        41.01479        3.840718        326.1086      -0.6950099E-07
    0 T  223   0.1537964        24.47746        40.85392        3.837631        328.3091      -0.6927737E-07
    0 T  224   0.1543991        24.57339        40.69443        3.834578        330.5112      -0.6905021E-07
    0 T  225   0.1550014        24.66924        40.53631        3.831558        332.7146      -0.6881963E-07
    0 T  226   0.1556032        24.76502        40.37954        3.828572        334.9189      -0.6858578E-07
    0 T  227   0.1562045        24.86072        40.22410        3.825618        337.1240      -0.6834877E-07
    0 T  228   0.1568053        24.95635        40.06997        3.822697        339.3295      -0.6810874E-07
    0 T  229   0.1574057        25.05190        39.91713        3.819808        341.5350      -0.6786581E-07
    0 T  230   0.1580057        25.14738        39.76557        3.816951        343.7405      -0.6762012E-07
    0 T  231   0.1586052        25.24279        39.61527        3.814126        345.9455      -0.6737178E-07
    0 T  232   0.1592042        25.33813        39.46621        3.811333        348.1497      -0.6712092E-07
    0 T  233   0.1598028        25.43340        39.31837        3.808570        350.3530      -0.6687911E-07
    0 T  234   0.1604009        25.52860        39.17175        3.805839        352.5550      -0.6662371E-07
    0 T  235   0.1609987        25.62374        39.02632        3.803138        354.7554      -0.6636615E-07
    0 T  236   0.1615960        25.71880        38.88206        3.800468        356.9540      -0.6610653E-07
    0 T  237   0.1621929        25.81380        38.73897        3.797828        359.1505      -0.6584498E-07
    0 T  238   0.1627893        25.90873        38.59703        3.795218        361.3446      -0.6558161E-07
    0 T  239   0.1633854        26.00359        38.45622        3.792637        363.5361      -0.6531652E-07
    0 T  240   0.1639810        26.09839        38.31653        3.790086        365.7247      -0.6504983E-07
    0 T  241   0.1645763        26.19313        38.17795        3.787564        367.9101      -0.6478164E-07
    0 T  242   0.1651711        26.28780        38.04045        3.785070        370.0922      -0.6451206E-07
    0 T  243   0.1657656        26.38242        37.90403        3.782605        372.2705      -0.6424118E-07
    0 T  244   0.1663597        26.47697        37.76868        3.780168        374.4450      -0.6396911E-07
    0 T  245   0.1669534        26.57145        37.63437        3.777759        376.6153      -0.6369595E-07
    0 T  246   0.1675467        26.66588        37.50110        3.775378        378.7813      -0.6342180E-07
    0 T  247   0.1681396        26.76025        37.36886        3.773024        380.9425      -0.6314675E-07
    0 T  248   0.1687322        26.85456        37.23763        3.770697        383.0989      -0.6287089E-07
    0 T  249   0.1693244        26.94881        37.10739        3.768397        385.2502      -0.6259432E-07
    0 T  250   0.1699162        27.04300        36.97814        3.766123        387.3962      -0.6231197E-07
    0 T  251   0.1705077        27.13714        36.84987        3.763876        389.5366      -0.6204541E-07
    0 T  252   0.1710988        27.23122        36.72256        3.761654        391.6712      -0.6082965E-07
    0 T  253   0.1716896        27.32524        36.59620        3.759458        393.7998      -0.6054805E-07
    0 T  254   0.1722800        27.41921        36.47078        3.757288        395.9222      -0.6024851E-07
    0 T  255   0.1728701        27.51313        36.34629        3.755143        398.0381      -0.5994849E-07
    0 T  256   0.1734598        27.60699        36.22271        3.753022        400.1474      -0.5965427E-07
    0 T  257   0.1740492        27.70080        36.10005        3.750926        402.2499      -0.5950953E-07
    0 T  258   0.1746383        27.79455        35.97827        3.748855        404.3453      -0.5921272E-07
    0 T  259   0.1752271        27.88826        35.85739        3.746807        406.4335      -0.5889682E-07
    0 T  260   0.1758155        27.98191        35.73738        3.744783        408.5143      -0.5860701E-07
    0 T  261   0.1764036        28.07551        35.61823        3.742783        410.5874      -0.5830426E-07
    0 T  262   0.1769914        28.16906        35.49994        3.740806        412.6527      -0.5800273E-07
    0 T  263   0.1775789        28.26256        35.38250        3.738852        414.7101      -0.5770033E-07
    0 T  264   0.1781661        28.35601        35.26589        3.736921        416.7593      -0.5740629E-07
    0 T  265   0.1787530        28.44942        35.15010        3.735012        418.8001      -0.5709651E-07
    0 T  266   0.1793396        28.54278        35.03513        3.733126        420.8325      -0.5681085E-07
    0 T  267   0.1799258        28.63609        34.92097        3.731261        422.8561      -0.5651028E-07
    0 T  268   0.1805118        28.72935        34.80761        3.729419        424.8710      -0.5602792E-07
    0 T  269   0.1810975        28.82256        34.69504        3.727597        426.8769      -0.5571681E-07
    0 T  270   0.1816829        28.91574        34.58325        3.725797        428.8736      -0.5542435E-07
    0 T  271   0.1822681        29.00886        34.47222        3.724018        430.8611      -0.5513096E-07
    0 T  272   0.1828529        29.10194        34.36197        3.722260        432.8391      -0.5482544E-07
    0 T  273   0.1834375        29.19498        34.25246        3.720522        434.8075      -0.5452628E-07
    0 T  274   0.1840218        29.28797        34.14371        3.718805        436.7663      -0.5421658E-07
    0 T  275   0.1846058        29.38092        34.03569        3.717107        438.7152      -0.5392509E-07
    0 T  276   0.1851896        29.47383        33.92840        3.715429        440.6541      -0.5363376E-07
    0 T  277   0.1857730        29.56670        33.82183        3.713771        442.5830      -0.5334378E-07
    0 T  278   0.1863563        29.65952        33.71598        3.712132        444.5016      -0.5304951E-07
    0 T  279   0.1869393        29.75231        33.61084        3.710513        446.4100      -0.5274601E-07
    0 T  280   0.1875220        29.84505        33.50639        3.708912        448.3078      -0.5245926E-07
    0 T  281   0.1881045        29.93775        33.40264        3.707330        450.1952      -0.5217645E-07
    0 T  282   0.1886867        30.03042        33.29957        3.705766        452.0719      -0.5130279E-07
    0 T  283   0.1892686        30.12304        33.19718        3.704220        453.9378      -0.5100997E-07
    0 T  284   0.1898504        30.21563        33.09546        3.702693        455.7929      -0.5071372E-07
    0 T  285   0.1904319        30.30817        32.99440        3.701183        457.6370      -0.5042475E-07
    0 T  286   0.1910131        30.40068        32.89400        3.699691        459.4702      -0.5002549E-07
    0 T  287   0.1915941        30.49315        32.79425        3.698217        461.2922      -0.4973261E-07
    0 T  288   0.1921749        30.58559        32.69514        3.696759        463.1030      -0.4944691E-07
    0 T  289   0.1927555        30.67799        32.59666        3.695318        464.9025      -0.4916902E-07
    0 T  290   0.1933358        30.77035        32.49882        3.693895        466.6907      -0.4888141E-07
    0 T  291   0.1939159        30.86268        32.40160        3.692487        468.4675      -0.4860031E-07
    0 T  292   0.1944958        30.95497        32.30499        3.691097        470.2328      -0.4832024E-07
    0 T  293   0.1950755        31.04723        32.20900        3.689722        471.9866      -0.4804236E-07
    0 T  294   0.1956549        31.13945        32.11361        3.688363        473.7287      -0.4776612E-07
    0 T  295   0.1962342        31.23164        32.01881        3.687020        475.4592      -0.4608468E-07
    0 T  296   0.1968132        31.32379        31.92461        3.685693        477.1780      -0.4579910E-07
    0 T  297   0.1973920        31.41591        31.83100        3.684381        478.8850      -0.4552003E-07
    0 T  298   0.1979706        31.50800        31.73797        3.683084        480.5802      -0.4523258E-07
    0 T  299   0.1985490        31.60006        31.64551        3.681802        482.2635      -0.4495220E-07
    0 T  300   0.1991272        31.69208        31.55362        3.680535        483.9350      -0.4467313E-07
    0 T  301   0.1997052        31.78408        31.46230        3.679283        485.5945      -0.4439645E-07
    0 T  302   0.2002830        31.87604        31.37153        3.678045        487.2421      -0.4412161E-07
    0 T  303   0.2008607        31.96797        31.28131        3.676822        488.8777      -0.4384864E-07
    0 T  304   0.2014381        32.05987        31.19165        3.675613        490.5013      -0.4357755E-07
    0 T  305   0.2020153        32.15174        31.10252        3.674417        492.1128      -0.4330837E-07
    0 T  306   0.2025924        32.24358        31.01393        3.673236        493.7123      -0.4283942E-07
    0 T  307   0.2031692        32.33539        30.92587        3.672068        495.2997      -0.4257220E-07
    0 T  308   0.2037459        32.42717        30.83834        3.670914        496.8751      -0.4230692E-07
    0 T  309   0.2043224        32.51892        30.75133        3.669773        498.4383      -0.4204360E-07
    0 T  310   0.2048987        32.61064        30.66484        3.668645        499.9894      -0.4178226E-07
    0 T  311   0.2054748        32.70234        30.57886        3.667530        501.5284      -0.4152292E-07
